FECHA_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ANNIO,MODALIDAD_DE_POSTULACION,EBA_EBR,EGRESO_SECUNDARIA,PRIMERA_OPCION,PRIMERA_OPCION_TURNO,SEGUNDA_OPCION,SEGUNDA_OPCION_TURNO,EDAD,SEXO
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,19,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Contabilidad,Diurno,Diseño Publicitario,Diurno,22,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Diurno,Desarrollo de Sistemas de Información,Diurno,19,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1982,Desarrollo de Sistemas de Información,Nocturno,Secretariado Ejecutivo,Nocturno,58,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Administración,Diurno,Diseño Publicitario,Diurno,23,Masculino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2006,Diseño Gráfico,Nocturno,Administración,Nocturno,33,Femenino
20230320,150115,LIMA,LIMA,LA VICTORIA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Administración,Diurno,Secretariado Ejecutivo,Diurno,17,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Mecánica de Producción,Diurno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2013,Construcción Civil,Diurno,Diseño Gráfico,Diurno,25,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,20,Femenino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Diseño Gráfico,Diurno,Desarrollo de Sistemas de Información,Nocturno,22,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Desarrollo de Sistemas de Información,Diurno,Diseño Gráfico,Diurno,22,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Diurno,Contabilidad,Diurno,18,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Mecánica Automotriz,Nocturno,Diseño Gráfico,Nocturno,20,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1995,Administración,Nocturno,Contabilidad,Nocturno,44,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Construcción Civil,Nocturno,Desarrollo de Sistemas de Información,Nocturno,24,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Nocturno,Diseño Gráfico,Nocturno,18,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Servicio Militar,EBR - Educación Básica Regular,2017,Mecánica Automotriz,Diurno,Diseño Gráfico,Diurno,22,Masculino
